,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1136,780,240,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,780.0,N,Feedr,Norm,SBrkr,176,Gd,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,0.0,1020,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,6342,Inside,54.0,Reg,0,50,RL,0.0,None,None,0,5,Sawyer,0,8,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,780.0,0,1875,1996,2010
1137,1567,0,0,None,2,1Fam,TA,Gd,1567.0,0.0,ALQ,Unf,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,ImStucc,None,TA,2,PConc,2,Typ,714.0,2.0,TA,RFn,TA,Attchd,1977.0,1567,0,GasA,TA,1Story,1,Gd,Lvl,Mod,9819,Inside,74.0,IR1,0,20,RL,0.0,None,None,0,5,Mitchel,32,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1567.0,264,1977,1977,2009
1138,1167,0,0,None,3,1Fam,TA,No,645.0,0.0,BLQ,Unf,0.0,0.0,TA,270.0,Y,Norm,Norm,SBrkr,216,Fa,TA,Stucco,Stucco,None,Gd,1,BrkTil,1,Maj1,495.0,2.0,TA,Unf,TA,Detchd,1972.0,1167,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8731,Inside,98.0,IR1,0,30,RL,0.0,None,None,0,5,BrkSide,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,126,Pave,6,915.0,0,1920,1950,2007
1139,952,0,0,None,2,1Fam,TA,Mn,852.0,0.0,ALQ,Unf,1.0,0.0,TA,100.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,840.0,2.0,TA,Unf,TA,Detchd,1988.0,952,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7350,Corner,60.0,Reg,0,20,RL,0.0,None,None,0,6,NAmes,0,7,5,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,4,952.0,0,1951,1951,2008
1140,1088,780,0,None,4,1Fam,TA,No,381.0,0.0,ALQ,Unf,1.0,0.0,TA,399.0,Y,PosN,Norm,SBrkr,0,Gd,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,484.0,2.0,TA,Unf,TA,Attchd,1976.0,1868,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10304,CulDSac,80.0,IR1,0,60,RL,44.0,BrkFace,None,0,10,NWAmes,96,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,780.0,448,1976,1976,2009
1141,1466,1362,0,None,4,1Fam,TA,Gd,1150.0,0.0,GLQ,Unf,1.0,0.0,Ex,316.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,3,Typ,1052.0,3.0,TA,RFn,TA,BuiltIn,2006.0,2828,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9965,Inside,77.0,Reg,0,60,RL,340.0,Stone,None,0,4,CollgCr,144,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,11,1466.0,125,2006,2007,2007
1142,1006,0,0,None,3,1Fam,TA,No,288.0,0.0,GLQ,Unf,0.0,0.0,TA,718.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Plywood,None,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,0.0,1006,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000,Inside,72.0,Reg,0,20,RL,0.0,None,None,0,7,Sawyer,24,3,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1006.0,0,1959,1959,2008
1143,672,252,0,None,2,2fmCon,TA,No,348.0,0.0,BLQ,Unf,1.0,0.0,Gd,324.0,N,Norm,Norm,FuseA,0,Fa,TA,MetalSd,MetalSd,MnPrv,None,0,BrkTil,1,Typ,280.0,1.0,TA,Unf,TA,Detchd,1941.0,924,0,Grav,Fa,1.5Fin,1,Fa,Lvl,Gtl,12180,Inside,60.0,Reg,0,190,RL,0.0,None,None,0,7,Edwards,0,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,672.0,0,1941,1950,2010
1144,1042,534,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1042.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,1,Typ,225.0,1.0,TA,Unf,TA,Detchd,1928.0,1576,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,6240,Inside,52.0,Reg,0,50,RM,0.0,None,None,0,8,BrkSide,0,6,5,Y,0,None,CompShg,Gable,Family,WD,0,Pave,8,1042.0,0,1928,1950,2006
1145,1298,0,0,None,3,1Fam,TA,No,1258.0,0.0,GLQ,Unf,1.0,0.0,Gd,40.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Shng,None,TA,1,CBlock,2,Typ,403.0,2.0,TA,Unf,TA,Attchd,1985.0,1298,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,11200,Inside,67.0,Reg,0,20,RL,85.0,BrkFace,None,0,5,SawyerW,26,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1298.0,165,1985,1985,2006
1146,860,704,0,None,3,1Fam,TA,No,275.0,0.0,Rec,Unf,0.0,0.0,TA,429.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,234.0,1.0,TA,Unf,TA,Attchd,1941.0,1564,1,GasA,Ex,2Story,1,Fa,Bnk,Gtl,12000,Inside,75.0,Reg,0,70,RL,0.0,None,None,0,7,Crawfor,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,704.0,0,1941,1950,2009
1147,572,539,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,572.0,Y,Norm,Norm,SBrkr,176,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,PConc,1,Typ,288.0,1.0,TA,Unf,TA,Detchd,1982.0,1111,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,5700,Inside,60.0,Reg,0,50,RM,0.0,None,None,0,8,OldTown,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,572.0,0,1926,1950,2008
1148,832,650,0,None,3,1Fam,TA,No,624.0,0.0,ALQ,Unf,0.0,1.0,TA,26.0,Y,Artery,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,324.0,2.0,TA,Unf,TA,Detchd,1930.0,1482,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,9000,Inside,50.0,Reg,0,70,RM,0.0,None,None,0,7,OldTown,0,9,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,650.0,0,1920,1988,2009
1149,932,0,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,932.0,Y,Norm,Norm,FuseA,214,TA,TA,BrkFace,BrkFace,GdPrv,Gd,1,CBlock,1,Typ,306.0,1.0,TA,Unf,TA,Attchd,1950.0,932,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8280,Inside,57.0,IR1,0,20,RL,0.0,None,None,0,11,NAmes,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,932.0,0,1950,1950,2007
1150,1466,0,0,None,3,1Fam,TA,No,176.0,0.0,BLQ,Unf,0.0,0.0,TA,1290.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,Gd,2,CBlock,1,Typ,528.0,2.0,TA,Fin,TA,Attchd,1959.0,1466,1,GasA,TA,1Story,1,Fa,Lvl,Gtl,17755,Inside,134.0,Reg,0,20,RL,132.0,BrkFace,None,0,11,Edwards,140,4,5,Y,0,None,CompShg,Gable,Normal,WD,100,Pave,6,1466.0,0,1959,1959,2006
1151,1811,0,0,None,2,1Fam,TA,No,296.0,547.0,ALQ,GLQ,0.0,0.0,TA,230.0,Y,Norm,Norm,SBrkr,280,TA,TA,Stone,Stone,None,Gd,1,PConc,1,Typ,470.0,2.0,TA,Fin,TA,Attchd,1956.0,1811,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14115,Inside,90.0,IR1,0,20,RL,0.0,None,None,0,7,Crawfor,0,7,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1073.0,0,1956,2004,2006
1152,816,0,0,None,2,1Fam,TA,Av,538.0,0.0,ALQ,Unf,0.0,0.0,TA,278.0,Y,Norm,Norm,SBrkr,96,Gd,Gd,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,432.0,1.0,TA,Unf,TA,Detchd,2002.0,816,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,5890,Corner,60.0,Reg,0,30,RM,0.0,None,None,0,6,IDOTRR,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816.0,0,1930,2007,2008
1153,902,918,0,None,4,1Fam,TA,Gd,454.0,0.0,ALQ,Unf,0.0,0.0,TA,410.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,Gd,2,CBlock,1,Typ,492.0,2.0,TA,Unf,TA,Attchd,1965.0,1820,2,GasA,TA,2Story,1,Gd,Lvl,Gtl,13700,Inside,73.0,IR1,0,60,RL,288.0,Stone,None,0,5,NAmes,84,6,7,Y,0,None,CompShg,Gable,Normal,WD,273,Pave,8,864.0,60,1965,1988,2008
1154,1437,0,0,None,3,1Fam,TA,Gd,1157.0,0.0,ALQ,Unf,1.0,0.0,Gd,280.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,Plywood,Plywood,None,Fa,1,CBlock,2,Typ,528.0,2.0,TA,RFn,TA,Attchd,1976.0,1437,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,10768,Corner,90.0,IR1,0,20,RL,0.0,None,None,0,7,Veenker,21,8,5,Y,0,None,CompShg,Gable,Normal,WD,180,Pave,6,1437.0,0,1976,2004,2007
1155,1265,0,96,None,3,1Fam,TA,Gd,633.0,0.0,ALQ,Unf,0.0,1.0,TA,586.0,Y,Norm,Norm,SBrkr,0,Gd,TA,BrkFace,BrkFace,MnPrv,Gd,1,PConc,2,Typ,502.0,2.0,TA,RFn,TA,Attchd,1965.0,1265,0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,9350,Inside,85.0,Reg,0,80,RL,0.0,None,None,0,10,NAmes,92,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1219.0,0,1965,1999,2008
1156,1314,0,0,None,2,Twnhs,TA,No,904.0,0.0,GLQ,Unf,1.0,0.0,Gd,410.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,626.0,2.0,TA,RFn,TA,Attchd,2008.0,1314,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5001,Inside,34.0,IR1,0,120,RL,166.0,Stone,None,0,7,NridgHt,62,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1314.0,172,2007,2008,2009
1157,1580,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1580.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,830.0,3.0,TA,RFn,TA,Attchd,2008.0,1580,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11932,FR2,92.0,Reg,0,20,RL,186.0,Stone,None,0,6,Somerst,24,5,8,Y,0,None,CompShg,Gable,Partial,ConLD,0,Pave,7,1580.0,0,2007,2008,2008
1158,943,933,0,None,4,1Fam,TA,No,442.0,0.0,ALQ,Unf,0.0,0.0,TA,459.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,540.0,2.0,TA,RFn,Gd,Attchd,1974.0,1876,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,9120,Inside,76.0,Reg,0,60,RL,270.0,BrkFace,None,0,7,NWAmes,69,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,901.0,0,1974,1974,2008
1159,855,601,0,None,3,Twnhs,TA,No,311.0,0.0,ALQ,Unf,0.0,0.0,Gd,544.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Brk Cmn,None,TA,1,CBlock,2,Typ,440.0,2.0,TA,Unf,TA,Attchd,1978.0,1456,1,GasA,Fa,2Story,1,TA,Lvl,Gtl,2280,Inside,24.0,Reg,0,160,RL,0.0,None,None,0,7,NPkVill,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,855.0,26,1978,1978,2010
1160,1640,0,216,None,3,1Fam,TA,No,728.0,0.0,BLQ,Unf,1.0,0.0,TA,568.0,Y,PosN,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,Gd,1,CBlock,1,Typ,924.0,2.0,TA,Unf,TA,Detchd,1993.0,1640,0,GasA,Ex,1Story,1,Gd,Low,Gtl,14778,CulDSac,70.0,IR1,0,20,RL,72.0,BrkFace,None,0,11,Crawfor,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1296.0,108,1954,2006,2008
1161,894,0,0,None,3,1Fam,TA,No,492.0,0.0,BLQ,Unf,0.0,0.0,Gd,402.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Po,1,CBlock,1,Typ,450.0,2.0,TA,Fin,TA,Attchd,1968.0,894,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8724,Inside,109.0,Reg,0,20,RL,0.0,None,None,0,5,Sawyer,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894.0,0,1968,1968,2007
1162,1258,0,0,None,0,Duplex,TA,Av,1198.0,0.0,GLQ,Unf,2.0,0.0,Gd,0.0,Y,Feedr,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,CBlock,0,Typ,400.0,2.0,TA,Unf,Fa,CarPort,1969.0,1258,2,GasA,TA,SFoyer,2,TA,Lvl,Gtl,12900,Inside,60.0,Reg,0,90,RL,0.0,None,None,0,1,Sawyer,0,4,4,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,6,1198.0,120,1969,1969,2008
1163,1432,0,0,None,2,1Fam,TA,Gd,680.0,391.0,ALQ,Rec,1.0,0.0,Gd,289.0,Y,Feedr,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,PConc,1,Typ,588.0,2.0,TA,Unf,TA,Attchd,1978.0,1432,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,16157,FR2,80.0,IR1,0,80,RL,0.0,None,None,0,6,Veenker,180,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1360.0,168,1978,1978,2007
1164,1502,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1502.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,644.0,2.0,TA,RFn,TA,Attchd,2009.0,1502,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9541,Inside,79.0,IR1,0,20,RL,268.0,Stone,None,0,9,NridgHt,114,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1502.0,0,2009,2009,2009
1165,1694,0,0,None,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1694.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,776.0,3.0,TA,RFn,TA,Attchd,2008.0,1694,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10475,Corner,64.0,IR1,0,20,RL,72.0,Stone,None,0,2,CollgCr,33,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1694.0,160,2008,2008,2010
1166,959,712,0,None,3,1Fam,TA,No,786.0,0.0,GLQ,Unf,1.0,0.0,Gd,173.0,Y,RRAn,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,472.0,2.0,TA,Fin,TA,Attchd,2000.0,1671,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10852,Inside,58.0,IR1,0,60,RL,0.0,None,None,0,2,Gilbert,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,959.0,0,2000,2000,2006
1167,1236,872,0,None,4,1Fam,TA,No,626.0,0.0,Rec,Unf,0.0,0.0,TA,501.0,Y,Norm,Norm,SBrkr,0,TA,TA,Stucco,Stucco,None,TA,2,CBlock,2,Typ,540.0,2.0,TA,Unf,TA,Basment,1935.0,2108,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13728,Corner,120.0,Reg,0,70,RL,0.0,None,None,0,7,Edwards,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,90,Pave,7,1127.0,0,1935,1986,2008
1168,1831,1796,0,None,4,1Fam,TA,Gd,1387.0,0.0,GLQ,Unf,1.0,0.0,Ex,543.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,HdBoard,HdBoard,None,TA,1,PConc,3,Typ,807.0,3.0,TA,Fin,TA,Attchd,1995.0,3627,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,35760,CulDSac,118.0,IR1,0,60,RL,1378.0,BrkFace,None,0,7,NoRidge,76,5,10,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,10,1930.0,361,1995,1996,2006
1169,1118,0,0,None,3,1Fam,TA,Av,522.0,0.0,ALQ,Unf,1.0,0.0,TA,574.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,GdPrv,Po,1,CBlock,1,Typ,358.0,1.0,TA,Fin,TA,Attchd,1977.0,1118,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,9880,Inside,76.0,Reg,0,80,RL,0.0,None,None,0,7,Mitchel,0,6,6,Y,576,Gd,CompShg,Gable,Normal,WD,0,Pave,6,1096.0,203,1977,1977,2008
1170,1261,0,0,None,3,1Fam,TA,No,662.0,0.0,ALQ,Unf,1.0,0.0,TA,599.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,TA,1,CBlock,1,Typ,433.0,2.0,TA,RFn,TA,Attchd,1958.0,1261,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9120,Inside,76.0,Reg,0,20,RL,0.0,None,Shed,1400,11,NAmes,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,288,Pave,6,1261.0,0,1958,1958,2008
1171,625,625,0,Pave,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,625.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,625.0,2.0,TA,Fin,TA,Detchd,2006.0,1250,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,4017,Inside,35.0,IR1,0,160,FV,0.0,None,None,0,3,Somerst,54,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,625.0,0,2006,2007,2008
1172,1636,971,0,None,3,1Fam,TA,No,152.0,469.0,Rec,BLQ,0.0,0.0,TA,977.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,Gd,1,CBlock,3,Maj1,0.0,0.0,None,None,None,None,0.0,3086,0,GasA,TA,1.5Fin,1,Ex,Bnk,Gtl,18030,Inside,138.0,IR1,479,50,RL,0.0,None,None,0,3,ClearCr,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,12,1598.0,122,1946,1994,2007
1173,1170,1175,0,None,4,1Fam,TA,No,503.0,0.0,Rec,Unf,0.0,0.0,Gd,449.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,2,Typ,360.0,2.0,TA,Unf,TA,Detchd,1932.0,2345,1,GasA,TA,2Story,1,TA,Lvl,Gtl,16560,Inside,80.0,IR1,0,70,RL,0.0,None,None,0,7,Crawfor,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,952.0,0,1932,1950,2006
1174,2129,743,0,None,4,1Fam,TA,No,700.0,0.0,GLQ,Unf,0.0,0.0,Gd,983.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,541.0,2.0,TA,Fin,TA,Attchd,1992.0,2872,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,10678,Inside,85.0,Reg,0,50,RL,337.0,BrkFace,None,0,4,NoRidge,33,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1683.0,0,1992,2000,2007
1175,923,0,0,None,3,1Fam,TA,No,658.0,0.0,ALQ,Unf,1.0,0.0,TA,218.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,MnPrv,None,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Attchd,1984.0,923,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6951,CulDSac,37.0,IR1,0,20,RL,0.0,None,None,0,10,Mitchel,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,876.0,362,1984,1985,2008
1176,818,406,0,Grvl,3,1Fam,TA,No,468.0,0.0,Rec,Unf,0.0,0.0,TA,350.0,Y,Artery,Norm,SBrkr,116,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,210.0,1.0,TA,Unf,TA,Detchd,1926.0,1224,0,GasA,TA,1.5Fin,1,TA,Bnk,Gtl,3950,Inside,60.0,Reg,0,50,RM,0.0,None,None,0,12,OldTown,0,8,6,N,0,None,CompShg,Gable,Normal,WD,0,Pave,5,818.0,0,1926,2004,2009
1177,820,523,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,731.0,Y,Norm,Norm,SBrkr,102,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,1,Typ,186.0,1.0,TA,Unf,Fa,Detchd,1921.0,1343,1,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,7681,FR2,54.0,IR1,0,50,RL,0.0,None,None,0,7,Crawfor,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,731.0,192,1921,1950,2009
1178,1124,0,0,None,3,1Fam,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,Y,Norm,Norm,SBrkr,190,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,Slab,1,Min2,0.0,0.0,None,None,None,None,0.0,1124,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8335,Corner,77.0,Reg,0,20,RL,0.0,None,None,0,4,Edwards,36,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,5,0.0,0,1954,1954,2006
1179,1298,1216,0,None,4,1Fam,TA,No,1216.0,0.0,LwQ,Unf,0.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,None,0,Wood,2,Typ,693.0,2.0,TA,Fin,TA,Attchd,1990.0,2514,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,11170,Corner,82.0,IR2,0,60,RL,0.0,None,None,0,4,Timber,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1216.0,0,1990,1991,2006
1180,1652,0,153,None,2,TwnhsE,TA,Gd,1480.0,0.0,GLQ,Unf,1.0,1.0,Ex,120.0,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,482.0,2.0,TA,Fin,TA,Attchd,2008.0,1652,0,GasA,Ex,1Story,1,Gd,HLS,Mod,5587,Inside,64.0,IR1,0,120,RM,186.0,Stone,None,0,11,Crawfor,53,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,5,1600.0,162,2008,2008,2008
1181,2411,2065,0,None,4,1Fam,TA,Av,2096.0,0.0,GLQ,Unf,1.0,0.0,Ex,300.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,ImStucc,MnPrv,TA,2,PConc,3,Typ,813.0,3.0,TA,Fin,TA,Attchd,1996.0,4476,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,15623,Corner,160.0,IR1,0,60,RL,0.0,None,None,0,7,NoRidge,78,5,10,Y,555,Ex,CompShg,Hip,Abnorml,WD,0,Pave,10,2396.0,171,1996,1996,2007
1182,1130,0,0,Grvl,2,1Fam,TA,No,821.0,0.0,Rec,Unf,1.0,0.0,TA,299.0,Y,Norm,Norm,SBrkr,0,TA,TA,Stucco,Stucco,None,Gd,1,BrkTil,1,Typ,720.0,2.0,TA,Unf,TA,Detchd,1970.0,1130,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10800,Inside,60.0,Reg,0,30,RL,0.0,None,None,0,6,OldTown,0,6,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1120.0,229,1920,1950,2006
1183,1572,0,0,None,3,1Fam,TA,Gd,1159.0,0.0,Rec,Unf,1.0,0.0,TA,413.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,TA,2,CBlock,1,Typ,995.0,3.0,TA,RFn,TA,2Types,1963.0,1572,1,GasA,Gd,1Story,1,TA,Lvl,Mod,35133,Inside,50.0,Reg,0,20,RL,226.0,BrkFace,None,0,5,Timber,263,4,5,Y,0,None,CompShg,Hip,Normal,WD,263,Grvl,5,1572.0,0,1963,1963,2007
1184,949,272,0,None,4,1Fam,TA,No,392.0,0.0,BLQ,Unf,1.0,0.0,TA,392.0,Y,Norm,Norm,SBrkr,236,Gd,TA,AsbShng,AsbShng,None,None,0,BrkTil,1,Typ,392.0,1.0,TA,Unf,TA,Attchd,1965.0,1221,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,9738,Inside,60.0,Reg,0,50,RL,0.0,None,None,0,3,Edwards,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,784.0,0,1924,1950,2006
1185,1014,685,0,None,3,2fmCon,TA,Mn,440.0,0.0,BLQ,Unf,1.0,0.0,Fa,538.0,Y,Artery,Artery,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,420.0,2.0,Fa,Unf,Fa,CarPort,1920.0,1699,0,GasA,TA,2Story,2,TA,Bnk,Mod,10615,Corner,107.0,IR1,0,190,RL,0.0,None,None,0,8,OldTown,74,5,3,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,978.0,0,1900,1970,2009
